id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0059463,Monkey Money,1966,movie,False,False,False,True,"Fulbert is a sidewalk artist who is duped into working for a counterfeiter. He accompanies a woman posing as a grieving widow on a trip to Spain in a hearse. Unaware she is the mistress of a notorious gangster, Fulbert is chased by thugs.",5.8,N/A
tt0043384,Casanova Cat,1951,movie,False,False,False,True,"Tom heads for a big city penthouse to become acquainted with a rich pretty female cat that lives there. He brings her Jerry as a gift and does some humiliating things to Jerry. Jerry, in ...",7.6,N/A
tt0032606,The Homeless Flea,1940,movie,False,False,False,True,"A hobo flea finds an unoccupied dog and settles in, chopping down hairs, stringing a hammock, and building a fire. This forces the dog to take comfort in a fish-bowl, and to go after the flea.",6.1,N/A
tt7281348,Cara a Cara,2019,movie,False,False,False,True,"After being gang raped by the organization to which his ex-boyfriend, Andres works for; Laura college student at the time, become a powerful jewelry contraband's herself in order to seek revenge.",N/A,N/A
tt0439774,The Real Dirt on Farmer John,2005,movie,False,False,False,True,"The epic tale of a maverick Midwestern farmer. Castigated as a pariah in his community, Farmer John bravely transforms his farm amidst a failing economy, vicious rumors, and arson. He ...",7.5,5 wins.
tt6950112,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0372761,Anak dalita,1956,movie,False,False,False,True,A war hero meets a prostitute in the postwar ruins of Manila.,7.0,2 wins.
tt0037073,The Million Dollar Cat,1944,movie,False,False,False,True,"Tom inherits $1,000,000 from an eccentric aunt on the condition that he not harm any living thing - even a mouse. And guess which mouse keeps following him around and pointing this out to him?",7.8,N/A
tt0033343,Angels with Broken Wings,1941,movie,False,False,False,True,"Charlotte Lord, a widow in her early forties and owner of Manhattan's smartest modiste shop, is about to marry Guy Barton, a wealthy businessman. The marriage has the full approval of ...",7.2,N/A
tt1076810,The Film Crew: Hollywood After Dark,2007,movie,False,False,False,True,"The Film Crew gives a commentary track to Walk the Angry Beach (1961), aka Hollywood After Dark, featuring Rue McClanahan as a stripper.",7.4,N/A
tt0033807,The Lady from Cheyenne,1941,movie,False,False,False,True,How a liberated teacher brought women's suffrage to Wyoming in 1869.,6.5,N/A
tt1323520,French Roast,2008,movie,False,False,False,True,"In a fancy Parisian Café, an uptight businessman discovers he forgot to bring his wallet and bides his time by ordering more coffee.",7.1,Nominated for 1 Oscar. Another 10 wins & 8 nominations.
tt0036044,The Iron Major,1943,movie,False,False,False,True,"Coach Frank Cavanaugh returns to college football after World War I, then gradually goes blind.",5.9,N/A
tt0034585,Case of the Missing Hare,1942,movie,False,False,False,True,"Bugs' home in a hollow tree is marred when the magician, Ala Bahma, plasters his show posters all over it. Bugs goes to the show to heckle.",7.5,N/A
tt11657898,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0054468,When Comedy Was King,1960,movie,False,False,False,True,A feature-length documentary devoted to the great clowns of silent comedy.,7.6,N/A
tt0000300,The Enchanted Drawing,1900,movie,False,False,False,True,A cartoonist defies reality when he draws objects that become three-dimensional after he lifts them off his sketch pad.,6.9,N/A
tt0026710,Mickey's Service Station,1935,movie,False,False,False,True,"Mickey, Goofy & Donald have 10 minutes to fix Pete's car. Or else!",7.4,N/A
tt0062307,Stop Look and Listen,1967,movie,False,False,False,True,"A man wearing suit, tie, black-framed glasses, and a hat, leaves his house in LA's San Fernando Valley and heads off in his car. Except his car is him, seated on the ground - he moves via ...",7.6,N/A
tt0073142,The Red Ibis,1975,movie,False,False,False,True,Forty eight hours in an area around a Parisian canal where a former Tango champion meets a killer.,6.0,N/A
tt0468516,My Brother's War,2005,movie,False,False,False,True,"On the day of her engagement, Grace Kieler finds her family and fiancé divided on political matters. With her future husband off to join the Union army and her brother vowing loyalty to the...",6.0,N/A
tt0036625,Barbary Coast Gent,1944,movie,False,False,False,True,Honest Plush Brannon is a con-man thrown out of the Barbary Coast in San Francisco in the 1880s and headed for the gold rush region of Nevada. He discovers a real mine which lead to several complications.,6.4,N/A
tt0037625,Cured Duck,1945,movie,False,False,False,True,"Donald visits Daisy. When he can't open a window, he flies into a rage and practically destroys her house. She won't see him again until he takes care of that temper. He orders a mail-order...",7.1,N/A
tt0074354,Coz takhle dát si spenát,1977,movie,False,False,False,True,Two swindlers get to prison for alcohol theft. After an exit from prison they are employed for theft of the device for regeneration of old cows. The owner of salon wants to use devices for rejuvenation. But something went not so.,7.0,N/A
tt0080027,Title Shot,1979,movie,False,False,False,True,"In Toronto, Canada, a troubled police detective investigates fixed betting and corruption in the world of heavyweight boxing. He uncovers a plot by a crime boss to use computerised data to ...",4.1,N/A
tt0057140,The Hi-Jackers,1963,movie,False,False,False,True,Terry is a self-employed lorry driver. He meets Shirley at a roadside cafe and later offers her a lift. On the way his truck with a valuable shipment of whiskey is hijacked on a quiet ...,6.3,N/A
tt0030565,Peck's Bad Boy with the Circus,1938,movie,False,False,False,True,"Trouble-prone Billy Peck and his gang descend on a traveling circus that has just hit town, and before long their antics are causing the circus owner all kinds of problems.",6.3,N/A
tt0001737,"Winsor McCay, the Famous Cartoonist of the N.Y. Herald and His Moving Comics",1911,movie,False,False,False,True,"Cartoon figures announce, via comic strip balloons, that they will move - and move they do, in a wildly exaggerated style.",7.2,1 win.
tt0039045,Trap Happy,1946,movie,False,False,False,True,"Tom calls the exterminators, but they send a cat, who despite his various tools, doesn't fare much better than Tom usually does.",8.0,N/A
tt0059058,Corn on the Cop,1965,movie,False,False,False,True,"It's Halloween, and an elderly lady, Granny, is leaving a grocery store with her treats for the children. Minutes later, a masked crook disguises himself as an old lady, in clothes the same...",6.2,N/A
tt0011721,The Soul of Youth,1920,movie,False,False,False,True,"After directing him as the title character in Huckleberry Finn, William Desmond Taylor again used boy actor Lewis Sargent in this picture...",7.2,N/A
tt0307105,The Long Island Cannibal Massacre,1980,movie,False,False,False,True,"A series of horrible murders prompts a massive police investigation. Inspector James Cameron, a two-fisted roughneck with his own philosophy on handling crime, heads the investigation. A ...",4.5,N/A
tt0030868,Three Missing Links,1938,movie,False,False,False,True,"The stooges are janitors working in a movie studio. After wrecking the bosses office, they get jobs as actors in an African movie. Curly plays a gorilla and Moe and Larry are primitive ...",7.6,N/A
tt0095408,"John Huston: The Man, the Movies, the Maverick",1988,movie,False,False,False,True,Biography of risk-taker and raconteur John Huston from his childhood to become one of the most highly respected filmmakers in the world.,7.8,2 wins & 1 nomination.
tt0101703,Delta Force Commando II: Priority Red One,1990,movie,False,False,False,True,N/A,3.8,N/A
tt0041306,Donald's Happy Birthday,1949,movie,False,False,False,True,A birthday present of cigars goes awry when Donald thinks his nephews are planning to take up smoking.,7.3,N/A
tt0039448,A Hare Grows in Manhattan,1947,movie,False,False,False,True,Bugs Bunny relates his early life in the Manhattan tenements and spotlights his encounter with a gang of canine toughs.,7.5,N/A
tt0062033,My Bed Is Not for Sleeping,1968,movie,False,False,False,True,"The wife of a international spy arrives in Berlin for a holiday. While her husband is away, she falls in love with a British photographer.",5.5,N/A
tt0145100,The Woman of Everyone,1969,movie,False,False,False,True,"Ângela Carne e Osso (Angela Meat and Bone), a young nymphomaniac, lives surrounded by delinquents, and exerts intense allure on them, dominating them all with her erotic power.",7.0,2 wins.
tt0039901,Thunder Mountain,1947,movie,False,False,False,True,"""Thunder Mountain"" is the first of Tim Holt's 29 postwar westerns spread over the five year period from June, 1947 to June, 1952. While the film has one Zane Grey title, it has more ...",6.7,N/A
tt0181610,A Hyena in the Safe,1968,movie,False,False,False,True,"Four notorious bank robbers - Klaus from Germany, Albert from France, Juan from Spain and Carina from Tangiers meet up in an isolated Castle to divide a large number of diamonds hidden ...",6.6,N/A
tt0207116,Something More,1999,movie,False,False,False,True,"""Something More"" is more than just a comedy. It's a study of relationships, real life and raw humor of Sam and his friends - a group of guys who play basketball, play poker, and play the ...",6.0,2 nominations.
tt0025542,Myrt and Marge,1933,movie,False,False,False,True,"Myrt has a show chock full of talented performers that deserves to be on Broadway, but can't raise the necessary money. Jackson, a lecherous ""producer"", provides the money in order to get ...",7.3,N/A
tt0236942,800 Leagues Over the Amazon,1959,movie,False,False,False,True,N/A,5.4,N/A
tt0034133,The Round Up,1941,movie,False,False,False,True,"At Janet Allen's wedding to Steve Payson, owner of the Sweetwater Cattle Ranch, Greg Lane, her former fiancée whom she thought dead and Steve's best friend, turns up. Greg disregards the ...",6.2,N/A
tt2324890,Tüskevár,2012,movie,False,False,False,True,N/A,5.1,N/A
tt0088217,"Szirmok, virágok, koszorúk",1984,movie,False,False,False,True,"Mail  for translation. A film tortenete az 1848-as szabadsagharcot lezaro vilagosi fegyverletetel s a kiegyezes kozotti idoszakban jatszodik. A magyar kozepnemesseg, a ...",6.9,1 win & 1 nomination.
tt0024072,Goldie Gets Along,1933,movie,False,False,False,True,"Goldie is a young girl who was taken in by her aunt after her mother died in Paris , brought to USA and lived until 19 with her aunts family. They don't understand her and call her a hussy ...",4.9,N/A
tt0027466,Counterfeit,1936,movie,False,False,False,True,A cop goes undercover to infiltrate and break up a counterfeiting ring.,6.5,N/A
tt0466999,Sunland Heat,2004,movie,False,False,False,True,N/A,6.4,N/A
tt0301677,Nutcracker,2001,movie,False,False,False,True,"It's another crazy Christmas and psychotherapist Dr. Carlton Fairfax, Jr. is losing control of his patients and his sanity - then he meets one particularly mysterious patient who sees to it that he definitely continues down that road.",4.4,N/A
tt0043734,Let's Go Crazy,1951,movie,False,False,False,True,A short musical featurette set in a nightclub combining variety acts with linking comedy sketches written by Peter Sellers and Spike Milligan.,5.8,N/A
tt0028521,Yellow Cargo,1936,movie,False,False,False,True,An investigator looks into the activities of a movie producer he believes is involved in smuggling Asians into the U.S.,5.3,N/A
tt0029066,"Jim Hanvey, Detective",1937,movie,False,False,False,True,"Jim Hanvey is a genial but top-notch detective who has retired to his country home. An insurance company hires him to find a missing emerald so they won't have to pay out the $100,000 for ...",6.5,N/A
tt0076092,Glory Days,1976,movie,False,False,False,True,"A champion rodeo rider receives crippling injuries in the ring, resulting in the ending of his career. When his wife deserts him, he's left with the responsibility of raising two young sons...",6.5,N/A
tt0119568,Ruffiano and Sweeteeth,1997,movie,False,False,False,True,N/A,7.2,1 win & 1 nomination.
tt0044328,Adorable Creatures,1952,movie,False,False,False,True,"Andre Noblet, a 21-year-old French artist falls madly in love with Christine, the mother of two children. He tells Chistine he will tell all to her husband and demand her freedom. Christine...",5.9,N/A
tt0033329,The Alley Cat,1941,movie,False,False,False,True,"An alley cat spies a high-class female cat on her balcony and falls for her. Her butler sends the family bulldog to deal with the alley cat, but the cat's too clever.",6.2,N/A
tt0143164,Captain Milkshake,1970,movie,False,False,False,True,"A Marine on leave from Vietnam becomes involved with hippies, communes and drug-running.",7.2,N/A
tt0863005,Blackwater Valley Exorcism,2006,movie,False,False,False,True,"Emotionally disturbed Isabelle is locked in a fierce battle with a vicious demon that's hell-bent on owning her soul. Desperate to bring her back from the tangle of evil, her family calls ...",3.3,N/A
tt0300636,Warrior of Justice,1995,movie,False,False,False,True,A karate expert enters a deadly underground tournament to avenge one of his students who was killed there and stop the disgraced marshal arts champion who organized this deadly competition.,3.6,N/A
tt0031922,Should Husbands Work?,1939,movie,False,False,False,True,N/A,5.9,N/A
tt0149893,Birth,1984,movie,False,False,False,True,N/A,6.5,N/A
tt0048011,Black Dossier,1955,movie,False,False,False,True,"Jacques Arnaud arrives in a small town somewhere in the province. Soon a citizen reports to him that strangers have broken into his house where they stole a mysterious ""black dossier"".",6.8,1 nomination.
tt0123891,A Girl Fit to Be Killed,1976,movie,False,False,False,True,"In a white jeep the waitress Gita from the hotel Bobí vrch reproaches to the driver who has not left his wife yet. She gives him an ultimatum: if he does not do all according to her wish, ...",6.3,N/A
tt0029361,The Outcasts of Poker Flat,1937,movie,False,False,False,True,A California mining camp is plagued by a series of murders. Four people come under suspicion for the killings and are run out of the camp. During a blizzard they take refuge in an isolated ...,6.1,N/A
tt0233386,The Bridge,1949,movie,False,False,False,True,N/A,7.1,N/A
tt0046049,Marshal of Cedar Rock,1953,movie,False,False,False,True,"Rocky Lane takes on Henry Mason, a crooked railroad agent, who is swindling local landowners out of their property.",6.5,N/A
tt0035915,"Gals, Incorporated",1943,movie,False,False,False,True,"""Gals, Incorporated"" is a nightclub sponsored by elderly playboy Cornelius Rensington III that features Glen Gray and the Casa Loma Orchestra, with all the other employees and entertainers ...",6.3,N/A
tt0196881,A Taste of Death,1968,movie,False,False,False,True,"Scaife, the sadistic leader of a gang of cattle thieves, terrorizes the people of a Colorado mountain town. Bill Ransom, the retired sheriff, is the only one to stand up against Scaife and ...",5.9,N/A
tt0029336,O-Kay for Sound,1937,movie,False,False,False,True,"Hyman Goldberger, the president of film studio Super-Colossal Pictures, is in trouble--his major backer is threatening to stop financing his pictures. He finds a group of six wealthy ...",6.2,N/A
tt0041952,Tennis Chumps,1949,movie,False,False,False,True,"Tom plays championship tennis against a cigar-smoking bully, but both cats find themselves battling Tom's much-abused lackey, Jerry Mouse, for the trophy.",7.6,N/A
tt3149484,Ne me quitte pas,2013,movie,False,False,False,True,"Set in a village on the edge of Belgium, Bob, Flemish, and Marcel, Walloon share their solitude, sense of humor and craving for alcohol.",7.3,5 wins & 9 nominations.
tt0138815,Slecna Golem,1972,movie,False,False,False,True,N/A,5.2,N/A
tt0043448,Danger Zone,1951,movie,False,False,False,True,"Claire Underwood hires San Francisco private-detective Dennis O'Brien to purchase a saxophone case at an auction, and O'Brien is promptly slugged and the case is stolen by Larry Dunlap. ...",5.2,N/A
tt0050802,One Droopy Knight,1957,movie,False,False,False,True,Sir Droopalot and Sir Butchalot (Droopy and Butch) vie with each other to kill a dragon that is terrorizing their kingdom. Whoever vanquishes the dragon will marry the king's daughter.,6.9,N/A
tt0064392,The Great Carrot-Train Robbery,1969,movie,False,False,False,True,"Bunny and Claude are still at their carrot caper. This time, they rob a train as the Sheriff is once again called out to stop them. Just when the Sheriff think he has them, his horse eats ...",5.2,N/A
tt0034757,Friendly Enemies,1942,movie,False,False,False,True,"During World War I, two German men friends who emigrated to the US and become millionaires agree on most things, with one major difference: one has taken the US side against Germany ...",5.6,N/A
tt0037657,Donald's Crime,1945,movie,False,False,False,True,"Donald has a date with Daisy, but no money. He raids his nephews' piggy bank, but his guilty conscience catches up with him.",7.2,N/A
tt0065187,"Vodka, Mr. Palmu",1969,movie,False,False,False,True,"A TV reporter is murdered when he is eavesdropping on a secret Finnish-Soviet conference. The National Broadcasting Corporation enlists the help of police lieutenant Palmu, who comes out of...",6.0,N/A
tt5247948,Zádusní obet,2016,movie,False,False,False,True,N/A,N/A,N/A
tt2325895,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0159924,Thorn Castle,1967–,series,False,False,False,True,N/A,8.5,N/A
tt0052108,Quiz Whizz,1958,movie,False,False,False,True,"Joe wins a contest and is promptly fleeced out of his winnings by some con men. When the stooges go to recover his money, the bad guys convince them that they can get rich by posing as ...",6.2,N/A
tt5621466,"Roger Moore as James Bond, circa 1964",2006,movie,False,False,False,True,"Introduced by producer Michael Wilson, this offers a glimpse of Moore's brief turn as Bond in an old series called Mainly Millicent.",N/A,N/A
tt0036905,Hell-Bent for Election,1944,movie,False,False,False,True,A villainous Thomas E. Dewey supporting sprite tries to influence a sleepy Union rail switchman to derail Franklin D. Roosevelt's campaign train.,5.9,N/A
tt0039930,Uncle Tom's Cabaña,1947,movie,False,False,False,True,Uncle Tom tells the blood curdling story of how the evil Simon Legree tried to foreclose on Tom's simple log cabin.,6.6,N/A
tt2069895,Remission of Sins,2011,movie,False,False,False,True,"When a kidnapped child has the opportunity to control her captors, what will she do?",8.3,4 wins & 3 nominations.
tt0027002,Sinbad the Sailor,1935,movie,False,False,False,True,"Sinbad battles a band of pirates at sea and on a tropical isle. A giant bird rescues him, and he ends up back on his ship with the pirates' treasure.",6.3,N/A
tt0026222,Cock o' the Walk,1935,movie,False,False,False,True,"The title character comes to town, complete with portable boxing ring. He grabs a local chicken and dances with her, inspiring several other barnyard animals to dance. But her rooster takes...",6.4,N/A
tt0054402,Tres balas perdidas,1961,movie,False,False,False,True,"Three rowdy young women shall marry by a certain date, or else they will not receive the wealth their late father left them in testament.",5.6,N/A
tt0891485,Marrying the Mafia III,2006,movie,False,False,False,True,"Lead by matriarch widow Hong Duk-ja, the Hong gangster family turns legitimate, but a figure from their past returns to undermine and ruin their popular new business.",5.0,N/A
tt0026753,My Green Fedora,1935,movie,False,False,False,True,"Peter Rabbit's mother has him watch his obnoxious baby brother Elmer while she's gone. Peter sings ""My Green Fedora"", but the baby still acts up afterward so Peter goes out and leaves him alone, unaware that a hungry weasel awaits outside.",6.8,N/A
tt0335115,The George Burns One-Man Show,1977,movie,False,False,False,True,George Burns fakes a cough as a ruse to get other celebrities to perform at his one-man-show.,7.2,N/A
tt0034004,The Parson of Panamint,1941,movie,False,False,False,True,"The mayor of wild and woolly mining town Panamint, in San Francisco to fetch a preacher for the new church, happens upon young Philip Pharo, as handy with his fists as with a sermon. ...",7.1,N/A
tt0023797,Betty Boop's Big Boss,1933,movie,False,False,False,True,"Betty takes a secretarial job where the boss sexually harasses her, but not without some encouragement from Betty.",6.5,N/A
tt0031214,The Day the Bookies Wept,1939,movie,False,False,False,True,A group of taxi drivers pool their money and buy a beer-loving racehorse.,5.4,N/A
tt0041656,Mississippi Rhythm,1949,movie,False,False,False,True,N/A,6.8,N/A
tt0220948,The 'Imp'probable Mr. Wee Gee,1966,movie,False,False,False,True,"Famed crime photographer Arthur Fellig, nicknamed Mr. Wee Gee, stars as himself in this pseudo-documentary that begins when he falls in love with a store window dummy and tracks ""her"" to ...",4.7,N/A
tt0213723,In the Devildog House,1934,movie,False,False,False,True,Two detectives are plagued by the practical joke-pulling president of a novelty toy company.,N/A,N/A
tt0136320,Ko-Ko's Earth Control,1928,movie,False,False,False,True,"Koko the Clown and his dog Fitz walk into a building where levers that control various aspects of the Earth are located. After Fitz presses a particular lever, the world goes topsy-turvy and out-of-control.",7.4,N/A
tt0030956,We're Going to Be Rich,1938,movie,False,False,False,True,A drifter Dobbie and his wife Kit leave Australia in the 1880s for South African gold fields. She discovers happiness is where her husband is.,6.6,N/A
tt0117401,The Prosecutors,1996,movie,False,False,False,True,N/A,6.1,N/A
tt0024947,Can You Take It,1934,movie,False,False,False,True,Popeye wants to join a club of fighters. But can he take their grueling initiation test... and can the club take his rough-housing?,7.4,N/A
tt0033257,Who Killed Aunt Maggie?,1940,movie,False,False,False,True,N/A,7.4,N/A
tt0056303,The Eye of the Monocle,1962,movie,False,False,False,True,"In 1943, a German commando conceals a large quantity of gold in an undersea cave on the coast of Corsica. Years later, Schlumpf, the sole survivor of the commando, returns to Corsica to ...",6.3,N/A
tt2739032,La méduse rouge,2013,movie,False,False,False,True,"Reclusive billionaire Carl Jorstad finds himself stripped of his influence after stealing a prize delicacy, the rare jellyfish known as 'La méduse rouge', from a masochistic brotherhood of ...",6.7,N/A
tt0047038,Gone Batty,1954,movie,False,False,False,True,"Bobo the Elephant is baseball team mascot for the lean and meek Sweetwater Shnooks, all of whom are rendered unconscious by their opponents, the husky and brutal Greenville Goons. The ...",6.3,N/A
tt0362818,Better Off Dad,2003,movie,False,False,False,True,N/A,5.8,N/A
tt0016420,That Royle Girl,1925,movie,False,False,False,True,"Joan Royle, beautiful but naive model who came from the slums, falls for Fred Ketlar, the leader of a dance band. When Fred's estranged wife Adele is murdered, Fred is arrested and ...",6.4,N/A
tt0027157,Undercover Men,1934,movie,False,False,False,True,"For showing cowardice during a holdup, bank teller Bob Hunter is fired. He joins the Mounties and is assigned to look for those robbers. To have him work undercover, the Inspector's scheme ...",5.5,N/A
tt0232739,Svet nic neví,1987,movie,False,False,False,True,N/A,7.4,N/A
tt0035580,I Danced with Don Porfirio,1942,movie,False,False,False,True,N/A,7.3,N/A
tt0032466,Fightin Pals,1940,movie,False,False,False,True,"Popeye travels alone through Darkest Africa to find his fist-fightin' pal, Bluto.",7.5,N/A
tt0034629,The Cyclone Kid,1942,movie,False,False,False,True,Big Jim Johnson is a cattleman who wants to run all the settler's off the land. He has a number of hired guns including Johnny Dawson. Doctor Bill Dawson comes to town and wants to see the ...,4.5,N/A
tt0874259,Big Bad Wolves,2006,movie,False,False,False,True,"Five American mobsters sit in a diner and discuss the sexual politics of the fairytale: ""Little Red Riding Hood"".",6.5,N/A
tt0062766,Bunny and Claude: We Rob Carrot Patches,1968,movie,False,False,False,True,Outlaws Bunny and Claude are chased by the Sheriff. The Sheriff even attempts to disquise himself as a giant carrot to catch the duo.,4.9,N/A
tt0814004,The Altruist,2004,movie,False,False,False,True,"Every year in the United States there are 30,000 murders. In that same time there are 60,000 suicides. Wouldn't it be great if someone could get these people together?",7.3,N/A
tt1127888,Larry Flynt: The Right to Be Left Alone,2007,movie,False,False,False,True,A documentary that celebrates and examines an unabashed vulgarian.,7.5,N/A
tt0039995,The Wild Frontier,1947,movie,False,False,False,True,"Outlaws are in control of the land so the town of Clayton City writes the governor for an honest marshal. That marshal is Frank Lane, who brings his son Rocky with him. They are attacked on...",6.6,N/A
tt1442260,Les ventres,2009,movie,False,False,False,True,Things have an interesting turn in a society consisting of snail-eating identical chubby men.,7.1,N/A
tt0021362,She's My Weakness,1930,movie,False,False,False,True,N/A,4.9,N/A
tt1369497,Firm,2006,movie,False,False,False,True,"After committing the heist, Steve and Ryan Taylor are put to the test when taken in by the man in power. Throughout interrogation the heist is reviled and the problem along the way. How far...",7.8,N/A
tt1729662,Fighting Back,2018,movie,False,False,False,True,A former United States Marine embarks on a brutal personal mission to find his Cousin's murderer.,N/A,N/A
tt0025446,Maid in Hollywood,1934,movie,False,False,False,True,"Thelma, who came to Hollywood from Joplin to be a star, is ready to go home. She and her pal Patsy are packing up and packing it in. Then, through Patsy's deviousness, Thelma gets a call to...",6.8,N/A
tt0021311,Romance of the West,1930,movie,False,False,False,True,"Chasing the man who had caused the death of his sister, Jack Walsh rescues Mary Winters from the unwanted attentions of a drunk, and learns that she has been lured to Mexico by the false ...",N/A,N/A
tt0211210,Bad Girls for the Boys,1966,movie,False,False,False,True,A rich swinging bachelor and his married friend escape to the country to avoid the women plaguing their lives.,3.7,N/A
tt0135805,Billy the Kid's Gun Justice,1940,movie,False,False,False,True,"The third in the series of six PRC westerns starring Bob Steele as Billy the Kid (Bob Steele, finds Billy and his pals, Jeff Blanchard (Carleton Young) and Fuzzy Jones (Al St. John) ...",5.9,N/A
tt0051961,Mutts About Racing,1958,movie,False,False,False,True,"Droopy and Butch are competing race car drivers in a road race. While Butch has the faster car, his cockiness and the time he spends on unsuccessful schemes to stop Droopy work against him.",6.4,N/A
tt0001660,Her Crowning Glory,1911,movie,False,False,False,True,"A widower becomes infatuated with his daughter's governess, to the displeasure of the child and her nurse.",5.8,N/A
tt0168649,Diario napoletano,1992,movie,False,False,False,True,N/A,7.1,N/A
tt1872166,Shadowhunters: Lost,2011,movie,False,False,False,True,N/A,N/A,N/A
tt0016072,The Man from Red Gulch,1925,movie,False,False,False,True,"""In the days of the California Gold Rush of '49, Sandy is at odds with his partner, Falloner, over the latter's heavy drinking. Falloner is killed by Lasham, who many years before ran off ...",N/A,N/A
tt0032368,Cross Country Detours,1940,movie,False,False,False,True,"A wacky travelogue takes us to the forests of Yosemite, the rocks of Brice Canyon, the frozen wastes of Alaska, the desert wastes of New Mexico, the Grand Canyon, the Colorado River and the giant redwoods of California.",6.8,N/A
tt0022668,Betty Boop's Bamboo Isle,1932,movie,False,False,False,True,"On a south sea isle, Bimbo meets Betty in the guise of a hula dancer.",6.7,N/A
tt0422854,Nude Cigar Smoking,1997,movie,False,False,False,True,N/A,6.5,N/A
tt10063078,Antropofaga Makumba,2018,movie,False,False,False,True,"Dress rehearsal of the first act of the show ""Antropofaga Makumba"" staged by Zé Celso Martinez Corrêa.",N/A,N/A
tt0045093,Road Agent,1952,movie,False,False,False,True,"Brand controls the only road to the cattle market and is charging exorbitant rates. When Tim and Chito rob Brand to recover only their overcharge, they accidently end up with all of Brand's...",6.4,N/A
tt0031630,The Marshal of Mesa City,1939,movie,False,False,False,True,"School teacher Virginia King, annoyed by the unwanted attentions from Mesa City sheriff Jud Cronin, resigns and departs for Yuma. Her stagecoach is attacked by a gang led be Cronin's ...",6.4,N/A
tt1472455,N/A,N/A,N/A,False,False,False,True,N/A,N/A,N/A
tt0035780,Daredevils of the West,1943,movie,False,False,False,True,"Foster (Charles Miller (IV)', owner of the local stagecoach line in Canyon City in the 1880s, has received a Federal Franchise Commission grant and is rushing to complete a new road through...",7.5,N/A
tt0022217,Oh! Oh! Cleopatra,1931,movie,False,False,False,True,N/A,6.8,N/A
tt0019863,The Faker,1929,movie,False,False,False,True,N/A,5.2,N/A
tt0018733,Burning Daylight,1928,movie,False,False,False,True,An Alaskan real estate tycoon who's visiting San Francisco loses his fortune to a group of investment sharks.,6.9,N/A
tt2197819,Back to the Future Part II & III,1990,game,False,False,False,True,N/A,2.0,N/A
tt0200745,Jack o... kavallaris,1979,movie,False,False,False,True,"An ambitious Greek expatriate who returned home broke after sixteen years in the United States sets his sights on a multi-million heist, unbeknownst to him that a nefarious mobster and his gang are after the very same target.",4.5,N/A
tt0021630,The Avenger,1931,movie,False,False,False,True,"Goss, Mason, and Kelly force Joaquin Murieta to watch as they hang his brother Juan for a crime he did not commit. To exact his revenge on the three, Joaquin becomes the notorious Black Shadow.",5.9,N/A
tt0028859,The Fella with the Fiddle,1937,movie,False,False,False,True,"A mouse fakes blindness and plays his fiddle; he returns home, where it becomes apparent he's rich. The tax collector arrives, and he pulls various levers and presses buttons to make his ...",6.7,N/A
tt0350906,The Extraordinary Child,1954,movie,False,False,False,True,"A couple marries. Nine months later, a doctor comes to their flat; on the front door is an ornate poster saying, ""Blessed Event."" In the flat, the baby's father and a male friend play poker...",5.4,N/A
tt0040736,Riff Raffy Daffy,1948,movie,False,False,False,True,"Patrolman Porky Pig orders vagrant Daffy Duck out of a gopher hole in the City Park. So, Daffy takes up residence near a fireplace inside a closed-for-business department store. When Porky ...",7.5,N/A
tt0032512,Der Gasmann,1941,movie,False,False,False,True,N/A,6.6,N/A
tt0295768,De Bereboot,1976–1978,series,False,False,False,True,N/A,6.9,N/A
tt0283819,'Cat and Mouse' at the Home,1983,movie,False,False,False,True,"A spoof of ""Tom and Jerry"" cartoons.",6.4,N/A
tt0029847,Air Devils,1938,movie,False,False,False,True,Two daredevil pilots go after the same girl.,4.8,N/A
tt0071933,Noedebo Vicarage,1974,movie,False,False,False,True,N/A,5.4,N/A
tt1063692,Projekt Gold - Eine deutsche Handball-WM,2007,movie,False,False,False,True,N/A,7.9,N/A
tt0172557,Hit and Rum,1935,movie,False,False,False,True,"Lew Kelly is a walking cuckoo-clock who thinks he is a judge. Leon and Eddie are two drunks who think they are drivers. They crash together, and Lew gets trapped in the middle. Leon and ...",N/A,N/A
tt0799986,A Cigar at the Beach,2006,movie,False,False,False,True,A man withdraws to an empty beach to smoke a cigar and fantasize. An approaching storm out across the water mirrors the storm inside him as his fantasies propel him to the very edge of himself and to a surprise yearning greater than flesh or adventure.,7.5,3 wins.
tt0026809,The Old Grey Mayor,1935,movie,False,False,False,True,"Bob and his fiancé try to break the news of their engagement to her father, the mayor, who is having a very bad day.",6.1,N/A
tt5451546,Minisuka tokusôtai: L.E.G.S.,1998,movie,False,False,False,True,N/A,N/A,N/A
tt0025589,The Old Pioneer,1934,movie,False,False,False,True,"In this first entry in MGM's Happy Harmonies series, an old man tells a newsboy about his adventures with Native Americans in the Old West.",5.6,N/A
tt0130085,The Live Wire,1935,movie,False,False,False,True,A sailor finds an ancient vase on an uncharted island. He is later hired by archaeologists to lead them back to the island. They discover the temples of a lost civilization.,4.8,N/A
